movie_title;imdb_id;title_year;duration;imdb_score;num_voted_users;director_name;actor_1_name;actor_2_name;actor_3_name;country;language;content_rating;genre_1;genre_2;genre_3;budget;gross;movie_facebook_likes;decade;profit;roi_pct;categorie_note
Max Payne ;tt0467197;2008;103;5,4;107772;John Moore;Mila Kunis;Beau Bridges;Jamie Hector;Canada;English;PG-13;Action;Crime;Drama;35000000,0;40687294,0;0;2000;5687294,0;16,2;Faible (<6)
In Time ;tt1637688;2011;109;6,7;304318;Andrew Niccol;Matt Bomer;Olivia Wilde;Justin Timberlake;USA;English;PG-13;Action;Sci-Fi;Thriller;40000000,0;37553932,0;52000;2010;-2446068,0;-6,1;Moyen (6-7)
The Back-up Plan ;tt1212436;2010;104;5,3;40654;Alan Poul;Danneel Ackles;Noureen DeWulf;Tom Bosley;USA;English;PG-13;Comedy;Romance;;35000000,0;37481242,0;0;2010;2481242,0;7,1;Faible (<6)
Something Borrowed ;tt0491152;2011;112;5,9;48019;Luke Greenfield;Ashley Williams;Steve Howey;Kirsten Day;USA;English;PG-13;Comedy;Drama;Romance;35000000,0;39026186,0;13000;2010;4026186,0;11,5;Faible (<6)
Black Knight ;tt0265087;2001;95;4,8;30771;Gil Junger;Tom Wilkinson;Marsha Thomason;Vincent Regan;USA;English;PG-13;Adventure;Comedy;Fantasy;50000000,0;33422806,0;0;2000;-16577194,0;-33,2;Faible (<6)
The Bad News Bears ;tt0074174;1976;102;7,3;16323;Michael Ritchie;Tatum O'Neal;Vic Morrow;Joyce Van Patten;USA;English;PG;Comedy;Drama;Family;;;0;1970;;;Bon (7-8)
Street Fighter ;tt0111301;1994;102;3,8;53115;Steven E. de Souza;Ming-Na Wen;Raul Julia;Kylie Minogue;Japan;English;PG-13;Action;Adventure;Comedy;35000000,0;33423521,0;0;1990;-1576479,0;-4,5;Faible (<6)
The Pianist ;tt0253474;2002;150;8,5;497946;Roman Polanski;Emilia Fox;Frank Finlay;Ed Stoppard;France;English;R;Biography;Drama;War;35000000,0;32519322,0;21000;2000;-2480678,0;-7,1;Excellent (8+)
The Nativity Story ;tt0762121;2006;101;6,8;8143;Catherine Hardwicke;Keisha Castle-Hughes;Hiam Abbass;Shaun Toub;USA;English;PG;Drama;Family;Fantasy;30000000,0;37617947,0;0;2000;7617947,0;25,4;Moyen (6-7)
House of Wax ;tt0397065;2005;108;5,3;94456;Jaume Collet-Serra;Robert Ri'chard;Paris Hilton;Brian Van Holt;Australia;English;R;Horror;;;30000000,0;32048809,0;0;2000;2048809,0;6,8;Faible (<6)
Closer ;tt0376541;2004;98;7,3;168314;Mike Nichols;Natalie Portman;Julia Roberts;Colin Stinton;USA;English;R;Drama;Romance;;27000000,0;33987757,0;12000;2000;6987757,0;25,9;Bon (7-8)
J. Edgar ;tt1616195;2011;137;6,6;102728;Clint Eastwood;Leonardo DiCaprio;Naomi Watts;Kaitlyn Dever;USA;English;R;Biography;Crime;Drama;35000000,0;37304950,0;16000;2010;2304950,0;6,6;Moyen (6-7)
Mirrors ;tt0790686;2008;112;6,2;86205;Alexandre Aja;Jason Flemyng;Cameron Boyce;Julian Glover;USA;English;R;Horror;Mystery;;35000000,0;30691439,0;5000;2000;-4308561,0;-12,3;Moyen (6-7)
Queen of the Damned ;tt0238546;2002;101;5,2;43991;Michael Rymer;Aaliyah;Lena Olin;Bruce Spence;USA;English;R;Drama;Fantasy;Horror;35000000,0;30307804,0;0;2000;-4692196,0;-13,4;Faible (<6)
Predator 2 ;tt0100403;1990;103;6,2;105478;Stephen Hopkins;Adam Baldwin;Robert Davi;Kevin Peter Hall;USA;English;R;Action;Horror;Sci-Fi;35000000,0;30669413,0;0;1990;-4330587,0;-12,4;Moyen (6-7)
Untraceable ;tt0880578;2008;101;6,2;40964;Gregory Hoblit;Billy Burke;Jesse Tyler Ferguson;Joseph Cross;USA;English;R;Crime;Drama;Thriller;35000000,0;28687835,0;0;2000;-6312165,0;-18,0;Moyen (6-7)
Blast from the Past ;tt0124298;1999;112;6,6;48621;Hugh Wilson;Brendan Fraser;Sissy Spacek;Douglas Smith;USA;English;PG-13;Comedy;Drama;Romance;35000000,0;26494611,0;0;1990;-8505389,0;-24,3;Moyen (6-7)
Flash Gordon ;tt0080745;1980;111;6,4;38017;Mike Hodges;Brian Blessed;William Hootkins;Sam J. Jones;UK;English;PG;Action;Adventure;Sci-Fi;20000000,0;;12000;1980;;;Moyen (6-7)
Jersey Girl ;tt0300051;2004;102;6,2;54346;Kevin Smith;Stephen Root;Mike Starr;George Carlin;USA;English;PG-13;Comedy;Drama;Romance;35000000,0;25266129,0;0;2000;-9733871,0;-27,8;Moyen (6-7)
Alex Cross ;tt1712170;2012;101;5,1;28257;Rob Cohen;Cicely Tyson;Chad Lindberg;Carmen Ejogo;USA;English;PG-13;Action;Crime;Mystery;35000000,0;25863915,0;11000;2010;-9136085,0;-26,1;Faible (<6)
Midnight in the Garden of Good and Evil ;tt0119668;1997;155;6,6;31751;Clint Eastwood;Kevin Spacey;Bob Gunton;Leon Rippy;USA;English;R;Crime;Drama;Mystery;30000000,0;25078937,0;0;1990;-4921063,0;-16,4;Moyen (6-7)
Heist ;tt3276924;2015;93;6,1;16193;Scott Mann;Robert De Niro;Joshua Mikel;D.B. Sweeney;USA;English;R;Action;Crime;Thriller;19000000,0;;0;2010;;;Moyen (6-7)
Nanny McPhee Returns ;tt1415283;2010;109;6,1;19230;Susanna White;Daniel Mays;Bill Bailey;Eros Vlahos;UK;English;PG;Comedy;Family;Fantasy;35000000,0;28995450,0;0;2010;-6004550,0;-17,2;Moyen (6-7)
Hoffa ;tt0104427;1992;140;6,6;17124;Danny DeVito;Frank Whaley;J.T. Walsh;Paul Guilfoyle;USA;English;R;Biography;Crime;Drama;35000000,0;24276500,0;949;1990;-10723500,0;-30,6;Moyen (6-7)
The X Files: I Want to Believe ;tt0443701;2008;108;5,9;78256;Chris Carter;Mitch Pileggi;Callum Rennie;Nicki Aycox;USA;English;PG-13;Drama;Mystery;Sci-Fi;30000000,0;20981633,0;0;2000;-9018367,0;-30,1;Faible (<6)
Ella Enchanted ;tt0327679;2004;96;6,3;47800;Tommy O'Haver;Anne Hathaway;Steve Coogan;Joanna Lumley;USA;English;PG;Comedy;Family;Fantasy;35000000,0;22913677,0;0;2000;-12086323,0;-34,5;Moyen (6-7)
Concussion ;tt3322364;2015;123;7,1;44788;Peter Landesman;Will Smith;Eddie Marsan;Albert Brooks;UK;English;PG-13;Biography;Drama;Sport;35000000,0;34531832,0;23000;2010;-468168,0;-1,3;Bon (7-8)
Abduction ;tt1600195;2011;106;5,0;65044;John Singleton;Ken Arnold;Benjamin J. Cain Jr.;Richard Cetrone;USA;English;PG-13;Action;Mystery;Thriller;35000000,0;28064226,0;13000;2010;-6935774,0;-19,8;Faible (<6)
Valiant ;tt0361089;2005;76;5,6;15788;Gary Chapman;Jim Broadbent;Olivia Williams;Pip Torrens;UK;English;G;Adventure;Animation;Comedy;35000000,0;19447478,0;538;2000;-15552522,0;-44,4;Faible (<6)
Wonder Boys ;tt0185014;2000;107;7,4;54643;Curtis Hanson;Robert Downey Jr.;Rip Torn;Richard Thomas;USA;English;R;Comedy;Drama;;55000000,0;19389454,0;0;2000;-35610546,0;-64,7;Bon (7-8)
Superhero Movie ;tt0426592;2008;82;4,5;52052;Craig Mazin;Drake Bell;Tracy Morgan;Marion Ross;USA;English;PG-13;Action;Comedy;Sci-Fi;35000000,0;25871834,0;0;2000;-9128166,0;-26,1;Faible (<6)
Broken City ;tt1235522;2013;109;6,2;63548;Allen Hughes;Alona Tal;James Ransone;Michael Beach;USA;English;R;Crime;Drama;Thriller;35000000,0;19692608,0;0;2010;-15307392,0;-43,7;Moyen (6-7)
Cursed ;tt0257516;2005;99;5,0;26126;Wes Craven;Shannon Elizabeth;Portia de Rossi;Derek Mears;USA;English;PG-13;Comedy;Horror;;35000000,0;19294901,0;0;2000;-15705099,0;-44,9;Faible (<6)
Premium Rush ;tt1547234;2012;91;6,5;95274;David Koepp;Joseph Gordon-Levitt;Dania Ramirez;Aasif Mandvi;USA;English;PG-13;Action;Crime;Thriller;35000000,0;20275446,0;20000;2010;-14724554,0;-42,1;Moyen (6-7)
Hot Pursuit ;tt2967224;2015;87;5,1;34948;Anne Fletcher;Jim Gaffigan;Richard T. Jones;Michael Mosley;USA;English;PG-13;Action;Comedy;Crime;35000000,0;34507079,0;0;2010;-492921,0;-1,4;Faible (<6)
The Four Feathers ;tt0240510;2002;125;6,5;28130;Shekhar Kapur;Djimon Hounsou;Lucy Gordon;Alex Jennings;UK;English;PG-13;Adventure;Drama;Romance;35000000,0;18306166,0;0;2000;-16693834,0;-47,7;Moyen (6-7)
Parker ;tt1904996;2013;118;6,2;90046;Taylor Hackford;Jason Statham;Clifton Collins Jr.;Wendell Pierce;USA;English;R;Action;Crime;Romance;35000000,0;17609982,0;17000;2010;-17390018,0;-49,7;Moyen (6-7)
Wimbledon ;tt0360201;2004;98;6,3;51842;Richard Loncraine;Kirsten Dunst;Jon Favreau;Austin Nichols;UK;English;PG-13;Comedy;Romance;Sport;31000000,0;16831505,0;0;2000;-14168495,0;-45,7;Moyen (6-7)
Furry Vengeance ;tt0492389;2010;92;3,8;12399;Roger Kumble;Brendan Fraser;Brooke Shields;Matt Prokop;USA;English;PG;Comedy;Family;;35000000,0;17596256,0;0;2010;-17403744,0;-49,7;Faible (<6)
Bait ;tt1438173;2012;93;5,2;11482;Kimble Rendall;Alex Russell;Cariba Heine;Richard Brancatisano;Australia;English;R;Action;Horror;Sci-Fi;30000000,0;;0;2010;;;Faible (<6)
Krull ;tt0085811;1983;116;6,0;23351;Peter Yates;Liam Neeson;Alun Armstrong;Lysette Anthony;UK;English;PG;Action;Adventure;Fantasy;27000000,0;;0;1980;;;Moyen (6-7)
Lions for Lambs ;tt0891527;2007;92;6,2;41170;Robert Redford;Meryl Streep;Tom Cruise;Andrew Garfield;USA;English;R;Drama;Thriller;War;35000000,0;14998070,0;0;2000;-20001930,0;-57,1;Moyen (6-7)
Flight of the Intruder ;tt0099587;1991;115;5,7;4795;John Milius;Rosanna Arquette;Dann Florek;Christopher Rich;USA;English;PG-13;Action;Drama;Thriller;35000000,0;14587732,0;452;1990;-20412268,0;-58,3;Faible (<6)
Walk Hard: The Dewey Cox Story ;tt0841046;2007;120;6,7;55630;Jake Kasdan;Tim Meadows;Nat Faxon;Matt Price;USA;English;R;Comedy;Music;;35000000,0;18317151,0;0;2000;-16682849,0;-47,7;Moyen (6-7)
The Shipping News ;tt0120824;2001;111;6,8;28542;Lasse Hallström;Kevin Spacey;Scott Glenn;Jason Behr;USA;English;R;Drama;;;35000000,0;11405825,0;0;2000;-23594175,0;-67,4;Moyen (6-7)
American Outlaws ;tt0244000;2001;94;6,0;12077;Les Mayfield;Gregory Smith;Ronny Cox;Harris Yulin;USA;English;PG-13;Action;Western;;35000000,0;13264986,0;433;2000;-21735014,0;-62,1;Moyen (6-7)
The Young Victoria ;tt0962736;2009;100;7,3;44931;Jean-Marc Vallée;Michiel Huisman;Jim Broadbent;Thomas Kretschmann;UK;English;PG;Biography;Drama;History;35000000,0;10991381,0;0;2000;-24008619,0;-68,6;Bon (7-8)
Whiteout ;tt0365929;2009;101;5,5;31918;Dominic Sena;Tom Skerritt;Bashar Rahal;Shawn Doyle;USA;English;R;Action;Crime;Mystery;35000000,0;10268846,0;0;2000;-24731154,0;-70,7;Faible (<6)
The Tree of Life ;tt0478304;2011;139;6,7;136367;Terrence Malick;Brad Pitt;Tye Sheridan;Fiona Shaw;USA;English;PG-13;Drama;Fantasy;;32000000,0;13303319,0;39000;2010;-18696681,0;-58,4;Moyen (6-7)
Knock Off ;tt0120724;1998;91;4,8;11512;Hark Tsui;Paul Sorvino;Lela Rochon;Ray Nicholas;Aruba;English;R;Action;Comedy;Thriller;35000000,0;10076136,0;471;1990;-24923864,0;-71,2;Faible (<6)
Sabotage ;tt1742334;2014;109;5,7;47498;David Ayer;Mireille Enos;Martin Donovan;Maurice Compte;USA;English;R;Action;Crime;Drama;35000000,0;10499968,0;10000;2010;-24500032,0;-70,0;Faible (<6)
The Order ;tt0304711;2003;102;5,1;14962;Brian Helgeland;Heath Ledger;Mark Addy;Benno Fürmann;USA;English;R;Action;Mystery;Thriller;38000000,0;7659747,0;704;2000;-30340253,0;-79,8;Faible (<6)
Punisher: War Zone ;tt0450314;2008;103;6,0;48999;Lexi Alexander;Julie Benz;Wayne Knight;Colin Salmon;USA;English;R;Action;Crime;Drama;35000000,0;7948159,0;0;2000;-27051841,0;-77,3;Moyen (6-7)
Zoom ;tt0383060;2006;83;4,2;15015;Peter Hewitt;Kevin Zegers;Rip Torn;Thomas F. Wilson;USA;English;PG;Action;Adventure;Family;35000000,0;11631245,0;494;2000;-23368755,0;-66,8;Faible (<6)
The Walk ;tt3488710;2015;123;7,4;77394;Robert Zemeckis;Joseph Gordon-Levitt;Soleyman Pierini;Jade Kindar-Martin;USA;English;PG;Adventure;Biography;Drama;35000000,0;10137502,0;24000;2010;-24862498,0;-71,0;Bon (7-8)
Warriors of Virtue ;tt0120479;1997;101;4,6;2189;Ronny Yu;Marley Shelton;Lee Arenberg;Angus Macfadyen;USA;English;PG;Action;Adventure;Fantasy;35000000,0;6448817,0;0;1990;-28551183,0;-81,6;Faible (<6)
A Good Year ;tt0401445;2006;117;6,9;70698;Ridley Scott;Archie Panjabi;Albert Finney;Richard Coyle;USA;English;PG-13;Comedy;Drama;Romance;35000000,0;7458269,0;9000;2000;-27541731,0;-78,7;Moyen (6-7)
Radio Flyer ;tt0105211;1992;114;6,9;10410;Richard Donner;Adam Baldwin;Thomas Ian Nicholas;John Heard;USA;English;PG-13;Drama;;;35000000,0;4651977,0;892;1990;-30348023,0;-86,7;Moyen (6-7)
Blood In, Blood Out ;tt0106469;1993;330;8,0;23181;Taylor Hackford;Delroy Lindo;Jesse Borrego;Raymond Cruz;USA;English;R;Crime;Drama;;35000000,0;4496583,0;6000;1990;-30503417,0;-87,2;Excellent (8+)
Smilla's Sense of Snow ;tt0120152;1997;121;6,4;11747;Bille August;Jim Broadbent;Tom Wilkinson;Julia Ormond;Denmark;English;R;Action;Drama;Sci-Fi;35000000,0;2221994,0;561;1990;-32778006,0;-93,7;Moyen (6-7)
Femme Fatale ;tt0280665;2002;114;6,3;28584;Brian De Palma;Peter Coyote;Gregg Henry;Rie Rasmussen;France;English;R;Crime;Drama;Mystery;35000000,0;6592103,0;675;2000;-28407897,0;-81,2;Moyen (6-7)
Lion of the Desert ;tt0081059;1980;156;8,4;9852;Moustapha Akkad;Oliver Reed;Rod Steiger;John Gielgud;Libya;English;PG;Biography;Drama;History;35000000,0;;0;1980;;;Excellent (8+)
The Horseman on the Roof ;tt0113362;1995;135;7,1;4885;Jean-Paul Rappeneau;Olivier Martinez;François Cluzet;Isabelle Carré;France;French;R;Adventure;Drama;Romance;;1877179,0;262;1990;;;Bon (7-8)
Ride with the Devil ;tt0134154;1999;148;6,8;11101;Ang Lee;Jeremy W. Auman;Jeffrey Dover;Tobey Maguire;USA;English;R;Drama;Romance;War;35000000,0;630779,0;633;1990;-34369221,0;-98,2;Moyen (6-7)
Biutiful ;tt1164999;2010;148;7,5;68885;Alejandro G. Iñárritu;Maricel Álvarez;Hanaa Bouchaib;Eduard Fernández;Mexico;Spanish;R;Drama;;;;5100937,0;29000;2010;;;Bon (7-8)
Bandidas ;tt0416496;2006;93;5,7;28848;Joachim Rønning;Salma Hayek;Sam Shepard;Dwight Yoakam;France;English;PG-13;Action;Comedy;Crime;32000000,0;;0;2000;;;Faible (<6)
Black Water Transit ;tt0490087;2009;0;7,2;219;Tony Kaye;Bill Cobbs;Aisha Tyler;Beverly D'Angelo;USA;English;;Crime;Drama;;23000000,0;;26;2000;;;Bon (7-8)
The Maze Runner ;tt1790864;2014;113;6,8;310903;Wes Ball;Ki Hong Lee;Aml Ameen;Jacob Latimore;USA;English;PG-13;Action;Mystery;Sci-Fi;34000000,0;102413606,0;38000;2010;68413606,0;201,2;Moyen (6-7)
Unfinished Business ;tt2358925;2015;91;5,4;23072;Ken Scott;Tom Wilkinson;June Diane Raphael;Melissa McMeekin;USA;English;R;Comedy;;;35000000,0;10214013,0;0;2010;-24785987,0;-70,8;Faible (<6)
The Age of Innocence ;tt0106226;1993;139;7,2;36267;Martin Scorsese;Richard E. Grant;Geraldine Chaplin;Stuart Wilson;USA;English;PG;Drama;Romance;;30000000,0;32000000,0;0;1990;2000000,0;6,7;Bon (7-8)
The Fountain ;tt0414993;2006;96;7,3;190990;Darren Aronofsky;Hugh Jackman;Ellen Burstyn;Mark Margolis;USA;English;PG-13;Drama;Sci-Fi;;35000000,0;10139254,0;23000;2000;-24860746,0;-71,0;Bon (7-8)
Chill Factor ;tt0163579;1999;102;5,2;8367;Hugh Johnson;David Paymer;Kevin J. O'Connor;Hudson Leick;USA;English;R;Action;Adventure;Comedy;34000000,0;11227940,0;120;1990;-22772060,0;-67,0;Faible (<6)
Stolen ;tt1656186;2012;96;5,5;36914;Simon West;Nicolas Cage;Mark Valley;Sami Gayle;USA;English;R;Action;Crime;Drama;35000000,0;183125,0;0;2010;-34816875,0;-99,5;Faible (<6)
Ponyo ;tt0876563;2008;101;7,7;85589;Hayao Miyazaki;Rumi Hiiragi;Yûki Amami;Yuria Nara;Japan;Japanese;G;Adventure;Animation;Family;34000000,0;15081783,0;0;2000;-18918217,0;-55,6;Bon (7-8)
The Longest Ride ;tt2726560;2015;128;7,1;50041;George Tillman Jr.;Tiago Riani;Melissa Benoist;Hayley Lovitt;USA;English;PG-13;Drama;Romance;;34000000,0;37432299,0;23000;2010;3432299,0;10,1;Bon (7-8)
The Astronaut's Wife ;tt0138304;1999;109;5,3;45497;Rand Ravich;Johnny Depp;Charlize Theron;Clea DuVall;USA;English;R;Drama;Sci-Fi;Thriller;34000000,0;10654581,0;1000;1990;-23345419,0;-68,7;Faible (<6)
I Dreamed of Africa ;tt0167203;2000;114;5,6;3740;Hugh Hudson;Liam Aiken;Eva Marie Saint;Vincent Perez;USA;English;PG-13;Adventure;Drama;Romance;34000000,0;6543194,0;314;2000;-27456806,0;-80,8;Faible (<6)
Playing for Keeps ;tt1540128;2012;105;5,7;23916;Gabriele Muccino;Gerard Butler;Dennis Quaid;Judy Greer;USA;English;PG-13;Comedy;Romance;Sport;35000000,0;13101142,0;0;2010;-21898858,0;-62,6;Faible (<6)
Mandela: Long Walk to Freedom ;tt2304771;2013;141;7,1;21223;Justin Chadwick;Terry Pheto;Fana Mokoena;Tony Kgoroge;UK;English;PG-13;Biography;Drama;History;35000000,0;8324748,0;13000;2010;-26675252,0;-76,2;Bon (7-8)
Reds ;tt0082979;1981;195;7,5;16255;Warren Beatty;Paul Sorvino;Warren Beatty;M. Emmet Walsh;USA;English;PG;Biography;Drama;History;35000000,0;;0;1980;;;Bon (7-8)
A Few Good Men ;tt0104257;1992;138;7,6;181879;Rob Reiner;Tom Cruise;Demi Moore;Kevin Pollak;USA;English;R;Drama;Thriller;;40000000,0;141340178,0;0;1990;101340178,0;253,4;Bon (7-8)
Exit Wounds ;tt0242445;2001;101;5,5;27580;Andrzej Bartkowiak;Michael Jai White;Bill Duke;Bruce McGill;USA;English;R;Action;Comedy;Crime;33000000,0;51758599,0;742;2000;18758599,0;56,8;Faible (<6)
Big Momma's House ;tt0208003;2000;99;5,1;66941;Raja Gosnell;Nia Long;Cedric the Entertainer;Tichina Arnold;USA;English;PG-13;Action;Comedy;Crime;30000000,0;117559438,0;1000;2000;87559438,0;291,9;Faible (<6)
Thunder and the House of Magic ;tt3148834;2013;85;6,3;4265;Jeremy Degruson;Kyle Hebert;Brianne Brozey;Joe Ochman;Belgium;English;;Adventure;Animation;Comedy;34000000,0;4091,0;0;2010;-33995909,0;-100,0;Moyen (6-7)
The Darkest Hour ;tt1093357;2011;89;4,9;49312;Chris Gorak;Max Minghella;Veronika Vernadskaya;Dato Bakhtadze;USA;English;PG-13;Action;Adventure;Horror;30000000,0;21426805,0;0;2010;-8573195,0;-28,6;Faible (<6)
Step Up Revolution ;tt1800741;2012;99;6,5;45394;Scott Speer;Ryan Guzman;Stephen Boss;Misha Gabriel Hamilton;USA;English;PG-13;Drama;Music;Romance;33000000,0;35057332,0;19000;2010;2057332,0;6,2;Moyen (6-7)
Snakes on a Plane ;tt0417148;2006;105;5,6;115649;David R. Ellis;Lin Shaye;Kenan Thompson;Rachel Blanchard;Germany;English;R;Action;Adventure;Crime;33000000,0;34014398,0;4000;2000;1014398,0;3,1;Faible (<6)
The Watcher ;tt0204626;2000;97;5,3;22220;Joe Charbanic;Keanu Reeves;Joseph Sikora;Chris Ellis;USA;English;R;Crime;Horror;Mystery;33000000,0;28927720,0;463;2000;-4072280,0;-12,3;Faible (<6)
The Punisher ;tt0330793;2004;140;6,5;124242;Jonathan Hensleigh;Laura Harring;Marco St. John;Eddie Jemison;USA;English;R;Action;Crime;Drama;33000000,0;33682273,0;4000;2000;682273,0;2,1;Moyen (6-7)
Goal! The Dream Begins ;tt0380389;2005;118;6,8;50919;Danny Cannon;Sean Pertwee;Kuno Becker;Stephen Dillane;USA;English;PG-13;Drama;Romance;Sport;10000000,0;4280577,0;0;2000;-5719423,0;-57,2;Moyen (6-7)
Safe ;tt1656190;2012;94;6,5;83097;Boaz Yakin;Jason Statham;Reggie Lee;Robert John Burke;USA;English;R;Action;Crime;Thriller;30000000,0;17120019,0;12000;2010;-12879981,0;-42,9;Moyen (6-7)
Pushing Tin ;tt0120797;1999;124;6,0;24826;Mike Newell;Angelina Jolie Pitt;Kurt Fuller;Jake Weber;USA;English;R;Comedy;Drama;Romance;38000000,0;8406264,0;783;1990;-29593736,0;-77,9;Moyen (6-7)
Star Wars: Episode VI - Return of the Jedi ;tt0086190;1983;134;8,4;681857;Richard Marquand;Harrison Ford;Ian McDiarmid;Kenny Baker;USA;English;PG;Action;Adventure;Fantasy;32500000,0;309125409,0;14000;1980;276625409,0;851,2;Excellent (8+)
Doomsday ;tt0483607;2008;113;6,0;62770;Neil Marshall;Ryan Kruger;Jason Cope;Jeremy Crutchley;UK;English;R;Action;Sci-Fi;Thriller;30000000,0;10955425,0;0;2000;-19044575,0;-63,5;Moyen (6-7)
The Reader ;tt0976051;2008;124;7,6;189812;Stephen Daldry;Kate Winslet;David Kross;Susanne Lothar;USA;English;R;Drama;Romance;;32000000,0;34180954,0;15000;2000;2180954,0;6,8;Bon (7-8)
Wanderlust ;tt1655460;2012;98;5,6;62198;David Wain;Justin Theroux;Lauren Ambrose;Joe Lo Truglio;USA;English;R;Comedy;;;;17225675,0;0;2010;;;Faible (<6)
Elf ;tt0319343;2003;97;6,9;147597;Jon Favreau;Peter Dinklage;Zooey Deschanel;Will Ferrell;USA;English;PG;Comedy;Family;Fantasy;33000000,0;173381405,0;21000;2000;140381405,0;425,4;Moyen (6-7)
Phenomenon ;tt0117333;1996;123;6,4;63839;Jon Turteltaub;Robert Duvall;Kyra Sedgwick;David Gallagher;USA;English;PG;Drama;Fantasy;Romance;32000000,0;104632573,0;0;1990;72632573,0;227,0;Moyen (6-7)
Snow Dogs ;tt0281373;2002;99;5,1;20219;Brian Levant;James Coburn;Nichelle Nichols;M. Emmet Walsh;Canada;English;PG;Adventure;Comedy;Family;35000000,0;81150692,0;0;2000;46150692,0;131,9;Faible (<6)
Scrooged ;tt0096061;1988;101;7,0;61396;Richard Donner;Bill Murray;Alfre Woodard;Robert Mitchum;USA;English;PG-13;Comedy;Drama;Fantasy;32000000,0;60328558,0;11000;1980;28328558,0;88,5;Bon (7-8)
Nacho Libre ;tt0457510;2006;92;5,7;65551;Jared Hess;Ana de la Reguera;Moises Arias;Héctor Jiménez;Germany;English;PG;Comedy;Family;Sport;32000000,0;80197993,0;0;2000;48197993,0;150,6;Faible (<6)
Bridesmaids ;tt1478338;2011;131;6,8;218711;Paul Feig;Matt Lucas;Wendi McLendon-Covey;Steve Bannos;USA;English;R;Comedy;Romance;;32500000,0;169076745,0;27000;2010;136576745,0;420,2;Moyen (6-7)
This Is the End ;tt1245492;2013;107;6,7;310540;Evan Goldberg;Channing Tatum;James Franco;Emma Watson;USA;English;R;Comedy;Fantasy;;32000000,0;101470202,0;97000;2010;69470202,0;217,1;Moyen (6-7)
Stigmata ;tt0145531;1999;103;6,2;54390;Rupert Wainwright;Nia Long;Enrico Colantoni;Portia de Rossi;USA;English;R;Horror;;;29000000,0;50041732,0;0;1990;21041732,0;72,6;Moyen (6-7)
Men of Honor ;tt0203019;2000;129;7,2;89424;George Tillman Jr.;Robert De Niro;Charlize Theron;Michael Rapaport;USA;English;R;Biography;Drama;;32000000,0;48814909,0;0;2000;16814909,0;52,5;Bon (7-8)
Takers ;tt1135084;2010;107;6,2;46961;John Luessenhop;Paul Walker;Hayden Christensen;Jay Hernandez;USA;English;PG-13;Action;Crime;Thriller;20000000,0;57744720,0;0;2010;37744720,0;188,7;Moyen (6-7)
The Big Wedding ;tt1931435;2013;89;5,6;37493;Justin Zackham;Robin Williams;Robert De Niro;Topher Grace;USA;English;R;Comedy;;;35000000,0;21784432,0;0;2010;-13215568,0;-37,8;Faible (<6)
Big Mommas: Like Father, Like Son ;tt1464174;2011;113;4,4;19671;John Whitesell;Brandon T. Jackson;Tony Curran;Portia Doubleday;USA;English;PG-13;Action;Comedy;Crime;32000000,0;37911876,0;0;2010;5911876,0;18,5;Faible (<6)
Source Code ;tt0945513;2011;93;7,5;379462;Duncan Jones;Jake Gyllenhaal;Cas Anvar;Russell Peters;USA;English;PG-13;Mystery;Sci-Fi;Thriller;32000000,0;54696902,0;56000;2010;22696902,0;70,9;Bon (7-8)
Alive ;tt0106246;1993;120;7,1;38949;Frank Marshall;Illeana Douglas;Danny Nucci;Michael DeLorenzo;USA;English;R;Adventure;Biography;Drama;32000000,0;36733909,0;0;1990;4733909,0;14,8;Bon (7-8)
The Number 23 ;tt0481369;2007;98;6,4;164608;Joel Schumacher;Logan Lerman;Virginia Madsen;Ed Lauter;USA;English;R;Mystery;Thriller;;32000000,0;35063732,0;10000;2000;3063732,0;9,6;Moyen (6-7)
The Young and Prodigious T.S. Spivet ;tt1981107;2013;105;7,1;11347;Jean-Pierre Jeunet;Callum Rennie;Julian Richings;Judy Davis;France;English;PG;Action;Adventure;Drama;33000000,0;99462,0;5000;2010;-32900538,0;-99,7;Bon (7-8)
1941 ;tt0078723;1979;142;5,9;25193;Steven Spielberg;Christopher Lee;John Belushi;Treat Williams;USA;English;PG;Action;Comedy;War;35000000,0;;2000;1970;;;Faible (<6)
Dreamer: Inspired by a True Story ;tt0418647;2005;98;6,9;10018;John Gatins;Ken Howard;Freddy Rodríguez;Holmes Osborne;USA;English;PG;Drama;Family;Sport;32000000,0;32701088,0;0;2000;701088,0;2,2;Moyen (6-7)
A History of Violence ;tt0399146;2005;96;7,5;186606;David Cronenberg;Viggo Mortensen;Kyle Schmid;William Hurt;USA;English;R;Crime;Drama;Thriller;32000000,0;31493782,0;0;2000;-506218,0;-1,6;Bon (7-8)
